184	0.76389
185	0.72222
186	0.77778
187	0.43056
188	0.875
189	0.93056
190	0.83333
191	0.79167
192	0.83333
193	0.5
194	0.76389
195	0.95833
196	0.88889
197	0.083333
198	0.84722
199	0.75
200	0.76389
201	0.625
202	0.40278
203	0.70833
204	0.80556
205	0.86111
206	0.81944
207	0.69444
208	0.83333
209	0.66667
210	0.90278
211	0.77778
212	0.625
213	0.83333
214	0.75
215	0.75
216	0.76389
217	0.83333
218	0.77778
219	0.45833
220	0.70833
221	0.76389
222	0.69444
223	0.88889
224	0.72222
225	0.72222
226	0.76389
227	0.72222
228	0.61111
229	0.77778
230	0.43056
231	0.77778
232	0.625
233	0.48611
234	0.91667
235	0.68056
236	0.91667
237	0.77778
238	0.93056
239	0.875
240	0.73611
241	0.52778
242	0.91667
243	0.72222
244	0.5
245	0.38889
246	0.75
247	0.84722
248	0.94444
249	0.76389
250	0.70833
251	0.88889
252	0.80556
253	0.29167
254	0.88889
255	0.90278
256	0.59722
257	0.84722
258	0.83333
259	0.77778
260	0.84722
261	0.48611
262	0.81944
263	0.69444
264	0.38889
265	0.58333
266	0.83333
267	0.69444
268	0.77778
269	0.5
270	0.77778
271	0.97222
272	0.48611
273	0.68056
274	0.77778
275	0.81944
276	0.59722
277	0.86111
278	0.77778
279	0.51389
280	0.55556
281	0.69444
282	0.72222
283	0.36111
284	0.5
285	0.76389
286	0.83333
287	0.88889
288	0.80556
289	0.40278
290	0.86111
291	0.79167
292	0.90278
293	0.70833
294	0.52778
295	0.51389
296	0.93056
297	0.86111
298	0.70833
299	0.83333
300	0.45833
301	0.84722
302	0.875
303	0.77778
304	0.83333
305	0.70833
306	0.61111
307	0.81944
308	0.875
309	0.73611
310	0.86111
311	0.84722
312	0.52778
313	0.83333
314	0.75
315	0.73611
316	0.25
317	0.84722
318	0.75
319	0.81944
320	0.90278
321	0.81944
322	0.94444
323	0.80556
324	0.69444
325	0.66667
326	0.22222
327	0.875
328	0.55556
329	0.55556
330	0.63889
331	0.73611
332	0.73611
333	0.41667
334	0.68056
335	0.79167
336	0.72222
337	0.54167
338	0.61111
339	0.58333
340	0.44444
341	0.83333
342	0.88889
343	0.45833
344	0.5
345	0.59722
346	0.76389
347	0.83333
348	0.73611
349	0.94444
350	0.77778
351	0.93056
352	0.875
353	0.80556
354	0.77778
355	0.88889
356	0.34722
357	0.84722
358	0.69444
359	0.65278
360	0.83333
361	0.79167
362	0.69444
363	0.69444
364	0.70833
365	0.66667
366	0.77778
367	0.44444
368	0.73611
369	0.33333
370	0.52778
371	0.88889
372	0.77778
373	0.94444
374	0.86111
375	0.86111
376	0.75
377	0.72222
378	0.58333
379	0.70833
380	0.70833
381	0.88889
382	0.77778
383	0.30556
384	0.88889
385	0.91667
386	0.94444
387	0.77778
388	0.81944
389	0.83333
390	0.80556
391	0.76389
392	0.88889
393	0.97222
394	0.80556
395	0.56944
396	0.79167
397	0.66667
398	0.83333
399	0.48611
400	0.88889
401	0.83333
402	0.88889
403	0.27778
404	0.76389
405	0.75
406	0.875
407	0.81944
408	0.83333
409	0.75
410	0.94444
411	0.90278
412	0.86111
413	0.63889
414	0.77778
415	0.63889
416	0.86111
417	0.72222
418	0.93056
419	0.63889
420	0.94444
421	0.79167
422	0.69444
423	0.70833
424	0.94444
425	0.84722
426	0.54167
427	0.84722
428	0.63889
429	0.55556
430	0.30556
431	0.66667
432	0.51389
433	0.61111
434	0.88889
435	0.80556
436	0.91667
437	0.79167
438	0.65278
439	0.75
440	0.73611
441	0.86111
442	0.22222
443	0.69444
444	0.80556
445	0.90278
446	0.875
447	0.83333
448	0.41667
449	0.77778
450	0.44444
451	0.625
452	0.59722
453	0.68056
454	0.83333
455	0.375
456	0.875
457	0.875
458	0.81944
459	0.88889
460	0.55556
461	0.55556
462	0.83333
463	0.26389
464	0.79167
465	0.88889
466	0.93056
467	0.55556
468	0.51389
469	0.65278
470	0.61111
471	0.68056
472	0.55556
473	0.94444
474	0.72222
475	0.91667
476	0.81944
477	0.59722
478	0.94444
479	0.84722
480	0.83333
481	0.65278
482	0.875
483	0.55556
484	0.81944
485	0.68056
486	0.93056
487	0.33333
488	0.81944
489	0.69444
490	0.83333
491	0.72222
492	0.875
493	0.94444
494	0.84722
495	0.77778
496	0.69444
497	0.055556
498	0.625
499	0.69444
500	0.71875
501	0.5
502	0.55556
503	0.55556
504	0.69444
505	0.65278
506	0.68056
507	0.69444
508	0.97222
509	0.61458
510	0.91667
511	0.75
512	0.75
513	0.79167
514	0.77778
515	0.88889
516	0.75
517	0.72222
518	0.79167
519	0.79167
520	0.72222
521	0.91667
522	0.78125
523	0.70833
524	0.48611
525	0.47222
526	0.40278
527	0.68056
528	0.83333
529	0.88889
530	0.88889
531	0.95833
532	0.5
533	0.84722
534	0.63889
535	0.70833
536	0.81944
537	0.76389
538	0.70833
539	0.83333
540	0.63889
541	0.88889
542	0.83333
543	0.79167
544	0.51389
545	0.625
546	0.79167
547	0.81944
548	0.72917
549	0.59722
550	0.25
551	0.76389
552	0.16667
553	0.86111
554	0.52778
555	0.83333
556	0.76389
557	0.77778
558	0.79167
559	0.69444
560	0.79167
561	0.73611
562	0.51389
563	0.90278
564	0.84722
565	0.72222
566	0.79167
567	0.33333
568	0.65278
569	0.75
570	0.65278
571	0.83333
572	0.80556
573	0.84722
574	0.875
575	0.5
576	0.5
577	0.81944
578	0.70833
579	0.79167
580	0.68056
581	0.80556
582	0.26389
583	0.55556
584	0.56944
585	0.5
586	0.88889
587	0.79167
588	0.77778
589	0.77778
590	0.375
591	0.5
592	0.47222
593	0.61111
594	0.80556
595	0.80556
596	0.76389
597	0.73611
598	0.34722
599	0.6875
600	0.79167
601	0.76389
602	0.5
603	0.72222
604	0.83333
605	0.48611
606	0.72222
607	0.83333
608	0.77778
609	0.5
610	0.875
611	0.61111
612	0.43056
613	0.55556
614	0.73611
615	0.86111
616	0.79167
617	0.79167
618	0.90278
619	0.84722
620	0.83333
621	0.63889
622	0.66667
623	0.73611
624	0.54167
625	0.44444
626	0.88889
627	0.59722
628	0.80556
629	0.83333
630	0.80556
631	0.66667
632	0.79167
633	0.73611
634	0.63889
635	0.76389
636	0.90278
637	0.76389
638	0.88889
639	0.83333
640	0.68056
641	0.79167
642	0.90278
643	0.77778
644	0.80556
645	0.61111
646	0.80556
647	0.70833
648	0.66667
649	0.84722
650	0.83333
651	0.66667
652	0.52778
653	0.86111
654	0.76389
655	0.66667
656	0.86111
657	0.875
658	0.30556
659	0.44444
660	0.77778
661	0.81944
662	0.76389
663	0.66667
664	0.61111
665	0.66667
666	0.69444
667	0.38889
668	0.66667
669	0.5
670	0.73611
671	0.66667
672	0.66667
673	0.29167
674	0.88889
675	0.625
676	0.13889
677	0.83333
678	0.27778
679	0.19444
680	0.36111
681	0.55556
682	0.88889
683	0.68056
684	0.81944
685	0.81944
686	0.625
687	0.33333
688	0.70833
689	0.86111
690	0.61111
691	0.83333
692	0.86111
693	0.77778
694	0.90278
695	0.81944
696	0.47222
697	0.84722
698	0.375
699	0.75
700	0.70833
701	0.72222
702	0.68056
703	0.73611
704	0.72222
705	0.54167
706	0.76389
707	0.83333
708	0.73958
709	0.45833
710	0.66667
711	0.83333
712	0.93056
713	0.77778
714	0.625
715	0.61111
716	0.5
717	0.76389
718	0.875
719	0.73611
720	0.88889
721	0.31944
722	0.94444
723	0.72222
724	0.86111
725	0.29167
726	0.88889
727	0.80556
728	0.75
729	0.76042
730	0.79167
731	0.65278
732	0.73611
733	0.83333
734	0.69444
735	0.70833
736	0.84722
737	0.72222
738	0.77778
739	0.93056
740	0.55556
741	0.77778
742	0.68056
743	0.75
744	0.875
745	1.0
746	0.75
747	0.19444
748	0.76389
749	0.83333
750	0.72222
751	0.65278
752	0.86111
753	0.79167
754	0.72222
755	0.77778
756	0.125
757	0.73611
758	0.79167
759	0.875
760	0.75
761	0.58333
762	0.80556
763	0.61111
764	0.76389
765	0.73611
766	0.81944
767	0.51389
768	0.41667
769	0.90278
770	0.83333
771	0.97222
772	0.77778
773	0.69444
774	0.88889
775	0.80556
776	0.73611
777	0.83333
778	0.80556
779	0.69444
780	0.76389
781	0.875
782	0.47222
783	0.54167
784	0.76389
785	0.625
786	0.88889
787	0.77778
788	0.23611
789	0.77778
790	0.91667
791	0.88889
792	0.77778
793	0.80556
794	0.79167
795	0.44444
796	0.81944
797	0.55556
798	0.40278
799	0.81944
800	0.44444
801	0.72222
802	0.73611
803	0.90625
804	0.43056
805	0.97222
806	0.63889
807	0.5
808	0.65278
809	0.94444
810	0.70833
811	0.81944
812	0.75
813	0.77778
814	0.76389
815	0.55556
816	0.77778
817	0.56944
818	0.90278
819	0.58333
820	0.77778
821	0.90278
822	0.94444
823	0.81944
824	0.70833
825	0.83333
826	0.90278
827	0.69444
828	0.875
829	0.72222
830	0.90278
831	0.91667
832	0.81944
833	0.98611
834	0.77778
835	0.73611
836	0.88889
837	0.70833
838	0.75
839	0.76389
840	0.40278
841	0.81944
842	0.65278
843	0.56944
844	0.77778
845	0.68056
846	0.625
847	0.79167
848	0.84722
849	0.48611
850	0.95833
851	0.625
852	0.80556
853	0.83333
854	0.63889
855	0.79167
856	0.81944
857	0.88889
858	0.73611
859	0.79167
860	0.73611
861	0.66667
862	0.55556
863	0.83333
864	0.875
865	0.75
866	0.83333
867	0.72222
868	0.70833
869	0.80556
870	0.65278
871	0.69444
872	0.77778
873	0.93056
874	0.625
875	0.63889
876	0.77778
877	0.56944
878	0.61111
879	0.83333
880	0.84722
881	0.65278
882	0.91667
883	0.66667
884	0.19444
885	0.73611
886	0.83333
887	0.76042
888	0.79167
889	0.79167
890	0.88889
891	0.69444
892	0.63889
893	0.65278
894	0.52778
895	0.98611
896	0.16667
897	0.77778
898	0.83333
899	0.91667
900	0.83333
901	0.77778
902	0.90278
903	0.84722
904	0.875
905	0.73611
906	0.80556
907	0.81944
908	0.63889
909	0.875
910	0.66667
911	0.68056
912	0.375
913	0.59722
914	0.68056
915	0.90278
916	0.65278
917	0.61111
918	0.61111
919	0.61111
920	0.65278
921	0.86111
922	0.97222
923	0.73611
924	0.75
925	0.80556
926	0.58333
927	0.33333
928	0.52778
929	0.55556
930	0.75
931	0.81944
932	0.55556
933	0.88889
934	0.5
935	0.59722
936	0.58333
937	0.55556
938	0.76389
939	0.58333
940	0.75
941	0.73611
942	0.72222
943	0.63889
944	0.80556
945	0.70833
946	0.52778
947	0.38889
948	0.54167
949	0.81944
950	0.84722
951	0.88889
952	0.98611
953	0.83333
954	0.55556
955	0.75
956	0.875
957	0.47222
958	0.625
959	0.65278
960	0.72222
961	0.91667
962	0.76389
963	0.77778
964	0.58333
965	0.79167
966	0.29167
967	0.70833
968	0.84722
969	0.80556
970	1.0
971	0.77778
972	0.56944
973	1.0
974	0.84722
975	0.80556
976	0.55556
977	0.68056
978	0.73611
979	0.56944
980	0.56944
981	0.59722
982	0.79167
983	0.75
984	0.84722
985	0.40278
986	0.27778
987	0.52778
988	0.73611
989	0.83333
990	0.875
991	0.80556
992	0.27778
993	0.875
994	0.83333
995	0.83333
996	0.88889
997	0.61111
998	0.80556
999	0.19444
1000	0.65278
1001	0.56944
1002	0.18056
1003	0.90278
1004	0.73611
1005	0.81944
1006	0.81944
1007	0.84722
1008	0.93056
1009	0.40278
1010	0.55556
1011	0.84722
1012	0.29167
1013	0.77778
1014	0.70833
1015	0.88889
1016	0.65278
1017	0.88889
1018	0.77778
1019	0.90278
1020	0.83333
1021	0.66667
1022	0.69444
1023	0.70833
1024	0.45833
1025	0.88889
1026	0.88889
1027	0.66667
1028	0.81944
1029	0.86111
1030	0.83333
1031	0.38889
1032	0.5
1033	0.77778
1034	0.59722
1035	0.875
1036	0.66667
1037	0.91667
1038	0.94444
1039	0.70833
1040	0.81944
1041	0.88542
1042	0.75
1043	0.83333
1044	0.33333
1045	0.875
1046	0.84722
1047	0.79167
1048	0.94444
1049	0.69444
1050	0.77778
1051	0.86111
1052	0.81944
1053	0.75
1054	0.93056
1055	0.75
1056	0.70833
1057	0.70833
1058	0.55556
1059	0.88542
1060	0.83333
1061	0.76389
1062	0.80556
1063	0.44444
1064	0.90278
1065	0.88889
1066	0.72222
1067	0.81944
1068	0.68056
1069	0.56944
1070	0.61111
1071	0.72222
1072	0.52778
1073	0.38889
1074	0.38889
1075	0.94444
1076	0.61111
1077	0.84722
1078	0.81944
1079	0.91667
1080	0.34722
1081	0.58333
1082	0.88889
1083	0.51389
1084	0.19444
1085	0.875
1086	0.75
1087	0.86111
1088	0.80556
1089	0.84722
1090	0.34722
1091	0.58333
1092	0.48611
1093	0.68056
1094	0.79167
1095	0.80556
1096	0.70833
1097	0.69444
1098	0.625
1099	0.76389
1100	0.54167
1101	0.75
1102	0.875
1103	0.76389
1104	0.43056
1105	0.79167
1106	0.93056
1107	0.72222
1108	0.69444
1109	0.70833
1110	0.88889
1111	0.68056
1112	0.61111
1113	0.75
1114	0.80556
1115	0.63889
1116	0.55556
1117	0.79167
1118	0.51389
1119	0.76389
1120	0.88889
1121	0.80556
1122	0.47222
1123	0.72222
1124	0.97222
1125	0.90278
1126	0.69444
1127	0.81944
1128	0.66667
1129	0.66667
1130	0.68056
1131	0.80556
1132	0.81944
1133	0.77778
1134	0.44444
1135	0.65278
1136	0.79167
1137	0.625
1138	0.90278
1139	0.75
1140	0.63889
1141	0.875
1142	0.86111
1143	0.83333
1144	0.86111
1145	0.95833
1146	0.875
1147	0.81944
1148	0.80556
1149	0.73611
1150	0.76389
1151	0.56944
1152	0.875
1153	0.375
1154	0.94444
1155	0.86111
1156	0.90278
1157	0.72222
1158	0.19444
1159	0.72222
1160	0.36111
1161	0.70833
1162	0.59722
1163	0.75
1164	0.55556
1165	0.88889
1166	0.79167
1167	0.66667
1168	0.88889
1169	0.90278
1170	0.65278
1171	0.55556
1172	0.73611
1173	0.83333
1174	0.72222
1175	0.11111
1176	0.69444
1177	0.65278
1178	0.75
1179	0.54167
1180	0.86111
1181	0.56944
1182	0.55556
1183	0.91667
1184	0.61111
1185	0.73611
1186	0.68056
1187	0.75
1188	0.84722
1189	0.69444
1190	0.72222
1191	0.61111
1192	0.75
1193	0.93056
1194	0.72222
1195	0.75
1196	0.70833
1197	0.59722
1198	0.56944
1199	0.98611
1200	0.69444
1201	0.76389
1202	0.95833
1203	0.97222
1204	0.84722
1205	0.77778
1206	1.0
1207	0.72222
1208	0.75
1209	0.83333
1210	0.72222
1211	0.97222
1212	0.88889
1213	1.0
1214	0.90278
1215	0.75
1216	0.80556
1217	0.61111
1218	0.55556
1219	0.18056
1220	0.81944
1221	0.73611
1222	0.73611
1223	0.66667
1224	0.875
1225	0.77778
1226	0.58333
1227	0.70833
1228	0.84722
1229	0.77778
1230	0.58333
1231	0.81944
1232	0.61111
1233	0.66667
1234	0.83333
1235	0.77778
1236	0.75
1237	0.69444
1238	0.875
1239	0.875
1240	1.0
1241	0.86111
1242	0.86111
1243	0.79167
1244	0.79167
1245	0.72222
1246	0.84722
1247	0.625
1248	0.83333
1249	0.72222
1250	0.65278
1251	0.58333
1252	0.79167
1253	0.44444
1254	0.38889
1255	0.75
1256	0.63889
1257	0.76389
1258	0.625
1259	0.51389
1260	0.70833
1261	0.93056
1262	0.65278
1263	0.875
1264	0.65278
1265	0.84722
1266	0.73611
1267	1.0
1268	0.68056
1269	0.77778
1270	0.79167
1271	0.41667
1272	0.76389
1273	0.90278
1274	0.88889
1275	0.44444
1276	0.69444
1277	0.77778
1278	0.73611
1279	0.65278
1280	0.625
1281	0.68056
1282	0.77778
1283	0.56944
1284	0.70833
1285	0.76389
1286	0.75
1287	0.90278
1288	0.83333
1289	0.875
1290	0.86111
1291	0.83333
1292	0.70833
1293	0.65278
1294	0.59722
1295	0.75
1296	0.77778
1297	0.97222
1298	0.88889
1299	0.94444
1300	0.76389
1301	0.83333
1302	0.77778
1303	0.73611
1304	0.83333
1305	0.77778
1306	0.625
1307	0.66667
1308	0.83333
1309	0.83333
1310	0.75
1311	0.93056
1312	0.38889
1313	0.45833
1314	0.90278
1315	0.90278
1316	0.88889
1317	0.75
1318	0.81944
1319	0.61111
1320	0.58333
1321	0.55556
1322	0.69444
1323	0.75
1324	0.76389
1325	0.84722
1326	0.55556
1327	0.36111
1328	0.79167
1329	0.73611
1330	0.93056
1331	0.77778
1332	0.75
1333	0.27778
1334	0.58333
1335	0.72222
1336	0.68056
1337	0.43056
1338	0.90278
1339	0.44444
1340	0.45833
1341	0.56944
1342	0.69444
1343	0.41667
1344	0.69444
1345	0.76389
1346	0.625
1347	0.75
1348	0.27778
1349	0.70833
1350	0.72222
1351	0.83333
1352	0.93056
1353	0.79167
1354	0.54167
1355	0.72222
1356	0.55556
1357	0.88889
1358	0.81944
1359	0.5
1360	0.72222
1361	0.48611
1362	0.79167
1363	0.66667
1364	0.47222
1365	0.81944
1366	0.47222
1367	0.77778
1368	0.83333
1369	0.59722
1370	0.69444
1371	0.84722
1372	0.40278
1373	0.81944
1374	0.88889
1375	0.66667
1376	0.93056
1377	0.73611
1378	0.55556
1379	0.22222
1380	0.59722
1381	0.41667
1382	0.58333
1383	0.84722
1384	0.58333
1385	0.55556
1386	0.75
1387	0.36111
1388	0.59722
1389	0.55556
1390	0.79167
1391	0.63889
1392	0.58333
1393	0.59722
1394	0.84722
1395	0.90278
1396	0.94444
1397	0.77778
1398	0.90278
1399	0.84722
1400	0.86111
1401	0.66667
1402	0.72222
1403	0.625
1404	0.63889
1405	0.75
1406	0.66667
1407	0.77778
1408	0.5
1409	0.75
1410	0.40278
1411	0.83333
1412	0.79167
1413	0.68056
1414	0.70833
1415	0.79167
1416	0.72222
1417	0.83333
1418	0.68056
1419	0.73611
1420	0.77778
1421	0.58333
1422	0.68056
1423	0.625
1424	0.55556
1425	0.61111
1426	0.70833
1427	0.75
1428	0.44444
1429	0.56944
1430	0.88889
1431	0.52778
1432	0.88889
1433	0.88889
1434	0.94444
1435	0.66667
1436	0.76389
1437	0.68056
1438	0.86111
1439	0.83333
1440	0.81944
1441	0.79167
1442	0.79167
1443	0.83333
1444	0.54167
1445	0.58333
1446	0.45833
1447	0.83333
1448	0.84722
1449	0.70833
1450	0.69444
1451	0.56944
1452	0.68056
1453	0.75
1454	0.75
1455	0.5
1456	0.41667
1457	0.625
1458	0.79167
1459	0.56944
1460	0.48611
1461	0.83333
1462	0.34722
1463	0.38889
1464	0.80556
1465	0.18056
1466	0.61111
1467	0.73611
1468	0.94444
1469	0.68056
1470	0.75
1471	0.52778
1472	0.73611
1473	0.91667
1474	0.83333
1475	0.91667
1476	0.875
1477	0.56944
1478	0.80556
1479	0.55556
1480	0.83333
1481	0.52778
1482	0.80556
1483	0.84722
1484	0.72222
1485	0.18056
1486	0.54167
1487	0.86111
1488	0.79167
1489	0.83333
1490	0.68056
1491	0.65278
1492	0.44444
1493	0.75
1494	0.56944
1495	0.70833
1496	0.625
1497	0.70833
1498	0.83333
1499	0.88889
1500	0.75
1501	0.47222
1502	0.76389
1503	0.75
1504	0.80556
1505	0.56944
1506	0.16667
1507	0.61111
1508	0.65278
1509	0.25
1510	0.93056
1511	0.88889
1512	0.79167
1513	0.83333
1514	0.76389
1515	0.59722
1516	0.88889
1517	0.83333
1518	0.94444
1519	0.81944
1520	0.75
1521	0.31944
1522	0.69444
1523	1.0
1524	0.65278
1525	0.58333
1526	0.5
1527	0.43056
1528	0.80556
1529	0.38889
1530	0.75
1531	0.81944
1532	0.94444
1533	0.72222
1534	0.83333
1535	0.76389
1536	0.88889
1537	0.66667
1538	0.75
1539	0.55556
1540	0.76389
1541	0.79167
1542	0.68056
1543	0.88889
1544	0.66667
1545	0.66667
1546	0.73611
1547	0.70833
1548	0.79167
1549	0.66667
1550	0.58333
1551	0.72222
1552	0.59722
1553	0.81944
1554	0.61111
1555	0.63889
1556	0.77778
1557	0.79167
1558	0.77778
1559	0.625
1560	0.72222
1561	0.94444
1562	0.91667
1563	0.77778
1564	0.65278
1565	0.81944
1566	0.44444
1567	0.83333
1568	0.80556
1569	0.72222
1570	0.90278
1571	0.66667
1572	0.5
1573	0.55556
1574	0.72222
1575	0.55556
1576	0.86111
1577	0.52778
1578	0.72222
1579	0.625
1580	0.68056
1581	0.56944
1582	0.875
1583	0.5
1584	0.80556
1585	0.45833
1586	0.69444
1587	0.79167
1588	0.81944
1589	0.83333
1590	0.52778
1591	0.83333
1592	0.47222
1593	0.70833
1594	0.63889
1595	0.80556
1596	0.34722
1597	0.48611
1598	0.68056
1599	0.79167
1600	0.72222
1601	0.91667
1602	0.77778
1603	0.33333
1604	0.76389
1605	0.88889
1606	0.81944
1607	0.44444
1608	0.72222
1609	0.97222
1610	0.88889
1611	0.79167
1612	0.65278
1613	0.61111
1614	0.76389
1615	0.61111
1616	0.55556
1617	0.88889
1618	0.86111
1619	0.66667
1620	0.88889
1621	0.72222
1622	0.77778
1623	0.375
1624	0.44444
1625	0.52778
1626	0.83333
1627	0.65278
1628	0.83333
1629	0.86111
1630	0.61111
1631	0.70833
1632	0.83333
1633	0.86111
1634	0.72222
1635	0.80556
1636	0.97222
1637	0.77778
1638	0.52778
1639	0.79167
1640	0.79167
1641	0.79167
1642	0.875
1643	0.55556
1644	0.55556
1645	0.27778
1646	0.5
1647	0.52778
1648	0.41667
1649	0.61111
1650	0.41667
1651	0.40278
1652	0.77778
1653	0.88889
1654	0.79167
1655	0.70833
1656	0.80556
1657	0.72222
1658	0.77778
1659	0.70833
1660	0.77778
1661	0.83333
1662	0.72222
1663	0.79167
1664	0.61111
1665	0.81944
1666	0.63889
1667	0.69444
1668	0.68056
1669	0.72222
1670	0.68056
1671	0.66667
1672	0.77778
1673	0.65278
1674	0.45833
1675	0.75
1676	0.77778
1677	0.66667
1678	0.38889
1679	0.36111
1680	1.0
1681	0.70833
1682	0.875
1683	0.90278
1684	0.70833
1685	0.54167
1686	0.36111
1687	0.63889
1688	0.55556
1689	0.44444
1690	0.66667
1691	0.875
1692	0.80556
1693	0.81944
1694	0.81944
1695	0.625
1696	0.45833
1697	0.83333
1698	0.72222
1699	0.68056
1700	0.84722
1701	0.98611
1702	0.73611
1703	0.80556
1704	0.76389
1705	0.79167
1706	0.23611
1707	0.875
1708	0.69444
1709	0.61111
1710	0.91667
1711	0.625
1712	0.72222
1713	0.80556
1714	0.75
1715	0.86111
1716	0.61111
1717	0.61111
1718	0.72222
1719	0.88889
1720	0.77778
1721	0.72222
1722	0.68056
1723	0.63889
1724	0.76389
1725	0.69444
1726	0.77778
1727	0.91667
1728	0.70833
1729	0.79167
1730	0.88889
1731	1.0
1732	0.66667
1733	0.73611
1734	0.66667
1735	0.51389
1736	0.66667
1737	0.55556
1738	0.76389
1739	0.61111
1740	0.76389
1741	0.91667
1742	0.23611
1743	0.47222
1744	0.5
1745	0.58333
1746	0.83333
1747	0.70833
1748	0.69444
1749	0.70833
1750	0.75
1751	0.59722
1752	0.80556
1753	0.83333
1754	0.69444
1755	0.88889
1756	0.75
1757	0.69444
1758	0.91667
1759	0.63889
1760	0.79167
1761	0.79167
1762	0.80556
1763	0.77778
1764	0.63889
1765	0.65278
1766	0.75
1767	0.73611
1768	0.69444
1769	0.81944
1770	0.83333
1771	0.81944
1772	0.75
1773	0.81944
1774	0.81944
1775	0.61111
1776	0.66667
1777	0.86111
1778	0.5
1779	0.83333
1780	0.77778
1781	0.41667
1782	0.30556
1783	0.77778
1784	0.54167
1785	0.76389
1786	0.63889
1787	0.30556
1788	0.90278
1789	0.83333
1790	0.75
1791	0.69444
1792	0.73611
1793	0.79167
1794	0.73611
1795	0.72222
1796	0.70833
1797	0.5
1798	0.79167
1799	0.79167
1800	0.59722
1801	0.66667
1802	0.72222
1803	0.54167
1804	0.66667
1805	0.70833
1806	0.66667
1807	0.48611
1808	0.81944
1809	0.65278
1810	0.375
1811	0.48611
1812	0.81944
1813	0.72222
1814	0.63889
1815	0.33333
1816	0.70833
1817	0.84722
1818	0.91667
1819	0.625
1820	0.625
1821	0.61111
1822	0.73611
1823	0.75
1824	0.30556
1825	1.0
1826	0.86111
1827	0.43056
1828	0.88889
1829	0.79167
1830	0.75
1831	0.79167
1832	0.66667
1833	0.86111
1834	0.69444
1835	0.83333
1836	0.68056
1837	0.79167
1838	0.80556
1839	0.86111
1840	0.83333
1841	0.77778
1842	0.69444
1843	0.68056
1844	0.72222
1845	0.58333
1846	0.69444
1847	0.65278
1848	0.61111
1849	0.72222
1850	0.27778
1851	0.44444
1852	0.88889
1853	0.51389
1854	0.68056
1855	0.84722
1856	0.56944
1857	0.91667
1858	0.69444
1859	0.29167
1860	0.54167
1861	0.75
1862	0.90278
1863	0.625
1864	0.66667
1865	0.84722
1866	0.66667
1867	0.77778
1868	0.66667
1869	0.70833
1870	0.625
1871	0.63889
1872	0.88889
1873	0.66667
1874	0.66667
1875	0.31944
1876	0.73611
1877	1.0
1878	0.77778
1879	0.73611
1880	0.875
1881	0.91667
1882	0.66667
1883	0.72222
1884	0.80556
1885	0.72222
1886	0.61111
1887	0.59722
1888	0.93056
1889	0.43056
1890	0.66667
1891	0.83333
1892	0.59722
1893	0.5
1894	0.98611
1895	0.76389
1896	0.77778
1897	0.47222
1898	0.69444
1899	0.875
1900	0.79167
1901	0.73611
1902	0.93056
1903	0.73611
